INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status
потому что Сам Господь при возвещении, при гласе <mark>Архангела</mark> и трубе Божией, сойдет с неба, и мертвые во Христе воскреснут прежде;	4				https://toloka.yandex.ru/task/28510230/0001b30816--6160886ee6f6472b57225933	144880b3-c45d-40f6-bb84-5033a4d33dbf	0001b30816--6160886ee6f6472b57225933	20584c74842c71bbb9a72659fbf39616	APPROVED
									
<mark>Странник</mark> не ночевал на улице; двери мои я отворял прохожему.	3				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	3468ccd2-7af9-4e01-b7d2-92cf3281ab6e	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
Итак выслушайте определение Господа, какое Он поставил об Едоме, и <mark>намерения</mark> Его, какие Он имеет о жителях Фемана: истинно, самые малые из стад повлекут их и опустошат жилища их.	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	623df3a9-70b0-4b5d-b346-b6a02485e07c	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
(40:19) Возьмет ли кто его в глазах его и проколет ли ему <mark>нос</mark> багром?	3				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	35795b12-1de5-4525-a60e-70d8c466b461	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
(32:4) ибо слово Господне <mark>право</mark> и все дела Его верны.	3				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	10e3ec15-c286-47b8-bf7c-d3d26adf9aed	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
Зевей и <mark>Салман</mark> побежали; он погнался за ними и схватил обоих царей Мадиамских, Зевея и Салмана, и весь стан привел в замешательство.	4				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	8ba99d15-9584-455e-810d-1956c5f229c8	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
И рассказал ему Мардохей обо всем, что с ним случилось, и об определенном числе серебра, которое обещал Аман отвесить в <mark>казну</mark> царскую за Иудеев, чтобы истребить их;	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	5866bd3a-0be0-46e1-87ab-be9de180ac10	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
В проломы вы не входите и не ограждаете стеною дома Израилева,чтобы твердо стоять в <mark>сражении</mark> в день Господа.	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	0350aac1-5226-498a-829f-23bf8bcc5156	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
в руке у него была <mark>книжка</mark> раскрытая. И поставил он правую ногу свою на море, а левую на землю,	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	31297b9a-a684-48c5-afd7-f946ad282e60	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
Железо железо острит, и человек изощряет <mark>взгляд</mark> друга своего.	3				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	1f0b0827-2a14-422e-beeb-39c561f8e5f8	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
и Аиалон и предместья его, и Гаф-Риммон и <mark>предместья</mark> его;	4				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f045d6d58bcc77895	8660e0a9-a1ce-4054-8a91-9ca205b19afc	0001b30816--6160886f045d6d58bcc77895	0afd912062ae3590083c8aa09c78502e	APPROVED
									
<mark>Странник</mark> не ночевал на улице; двери мои я отворял прохожему.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	3468ccd2-7af9-4e01-b7d2-92cf3281ab6e	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
Итак выслушайте определение Господа, какое Он поставил об Едоме, и <mark>намерения</mark> Его, какие Он имеет о жителях Фемана: истинно, самые малые из стад повлекут их и опустошат жилища их.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	623df3a9-70b0-4b5d-b346-b6a02485e07c	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
(40:19) Возьмет ли кто его в глазах его и проколет ли ему <mark>нос</mark> багром?	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	35795b12-1de5-4525-a60e-70d8c466b461	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
(32:4) ибо слово Господне <mark>право</mark> и все дела Его верны.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	10e3ec15-c286-47b8-bf7c-d3d26adf9aed	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
Зевей и <mark>Салман</mark> побежали; он погнался за ними и схватил обоих царей Мадиамских, Зевея и Салмана, и весь стан привел в замешательство.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	8ba99d15-9584-455e-810d-1956c5f229c8	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
И рассказал ему Мардохей обо всем, что с ним случилось, и об определенном числе серебра, которое обещал Аман отвесить в <mark>казну</mark> царскую за Иудеев, чтобы истребить их;	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	5866bd3a-0be0-46e1-87ab-be9de180ac10	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
В проломы вы не входите и не ограждаете стеною дома Израилева,чтобы твердо стоять в <mark>сражении</mark> в день Господа.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	0350aac1-5226-498a-829f-23bf8bcc5156	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
в руке у него была <mark>книжка</mark> раскрытая. И поставил он правую ногу свою на море, а левую на землю,	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	31297b9a-a684-48c5-afd7-f946ad282e60	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
Железо железо острит, и человек изощряет <mark>взгляд</mark> друга своего.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	1f0b0827-2a14-422e-beeb-39c561f8e5f8	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
и Аиалон и предместья его, и Гаф-Риммон и <mark>предместья</mark> его;	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f09ba607522863c9e	8660e0a9-a1ce-4054-8a91-9ca205b19afc	0001b30816--6160886f09ba607522863c9e	9424300748a43fa840c84d090f457162	APPROVED
									
<mark>Странник</mark> не ночевал на улице; двери мои я отворял прохожему.	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	3468ccd2-7af9-4e01-b7d2-92cf3281ab6e	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
Итак выслушайте определение Господа, какое Он поставил об Едоме, и <mark>намерения</mark> Его, какие Он имеет о жителях Фемана: истинно, самые малые из стад повлекут их и опустошат жилища их.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	623df3a9-70b0-4b5d-b346-b6a02485e07c	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
(40:19) Возьмет ли кто его в глазах его и проколет ли ему <mark>нос</mark> багром?	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	35795b12-1de5-4525-a60e-70d8c466b461	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
(32:4) ибо слово Господне <mark>право</mark> и все дела Его верны.	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	10e3ec15-c286-47b8-bf7c-d3d26adf9aed	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
Зевей и <mark>Салман</mark> побежали; он погнался за ними и схватил обоих царей Мадиамских, Зевея и Салмана, и весь стан привел в замешательство.	4				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	8ba99d15-9584-455e-810d-1956c5f229c8	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
И рассказал ему Мардохей обо всем, что с ним случилось, и об определенном числе серебра, которое обещал Аман отвесить в <mark>казну</mark> царскую за Иудеев, чтобы истребить их;	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	5866bd3a-0be0-46e1-87ab-be9de180ac10	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
В проломы вы не входите и не ограждаете стеною дома Израилева,чтобы твердо стоять в <mark>сражении</mark> в день Господа.	3				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	0350aac1-5226-498a-829f-23bf8bcc5156	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
в руке у него была <mark>книжка</mark> раскрытая. И поставил он правую ногу свою на море, а левую на землю,	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	31297b9a-a684-48c5-afd7-f946ad282e60	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
Железо железо острит, и человек изощряет <mark>взгляд</mark> друга своего.	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	1f0b0827-2a14-422e-beeb-39c561f8e5f8	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
и Аиалон и предместья его, и Гаф-Риммон и <mark>предместья</mark> его;	1				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f2cd79e3ca3f51460	8660e0a9-a1ce-4054-8a91-9ca205b19afc	0001b30816--6160886f2cd79e3ca3f51460	e18eb82878e3d9d663f49950d75e0015	APPROVED
									
Если поле из своего владения посвятит кто Господу, то оценка твоя должна быть по мере посева: за <mark>посев</mark> хомера ячменя пятьдесят сиклей серебра;	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f38fa4b407134aca8	348c47e1-861f-47b8-8807-7b08e5533304	0001b30816--6160886f38fa4b407134aca8	6012472b939bb47524d1a343da2e9584	APPROVED
Прочие <mark>деяния</mark> Озии, первые и последние, описал Исаия, сын Амоса, пророк.	2				https://toloka.yandex.ru/task/28510230/0001b30816--6160886f38fa4b407134aca8	2e01f522-fb55-4e04-9496-1037ec13fef3	0001b30816--6160886f38fa4b407134aca8	6012472b939bb47524d1a343da2e9584	APPROVED
