INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
Там пробыл он три месяца. Когда же, по <mark>случаю</mark> возмущения, сделанного против него Иудеями, он хотел отправиться в Сирию, то пришло ему на мысль возвратиться через Македонию.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48bce7abf67795a5454	8e59b25d-e532-414b-ad71-7784f6ec8103	00019a3cbe--6117e48bce7abf67795a5454	aca49abf350edea8631a456adc897270	APPROVED	+	
в то самое время Господь сказал Исаии, сыну Амосову, так: пойди и сними вретище с чресл твоих и сбрось <mark>сандалии</mark> твои с ног твоих. Он так и сделал: ходил нагой и босой.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48bce7abf67795a5454	bc2613cd-e971-4748-8a80-709c2315acca	00019a3cbe--6117e48bce7abf67795a5454	aca49abf350edea8631a456adc897270	APPROVED	+	
и две двери из кипарисового дерева; обе <mark>половинки</mark> одной двери были подвижные, и обе половинки другой двери были подвижные.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48bce7abf67795a5454	a79b3780-80e3-4a1d-9858-98f23e849f38	00019a3cbe--6117e48bce7abf67795a5454	aca49abf350edea8631a456adc897270	APPROVED	+	
Тогда возопили сыны Израилевы к Господу, и Господь воздвигнул им спасителя Аода, сына Геры, сына Иеминиева, который был левша. И послали сыны Израилевы с ним <mark>дары</mark> Еглону, царю Моавитскому.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48bce7abf67795a5454	4738e2b6-f26b-47ee-95bd-1ffa2d404088	00019a3cbe--6117e48bce7abf67795a5454	aca49abf350edea8631a456adc897270	APPROVED	+	
здесь есть у одного <mark>мальчика</mark> пять хлебов ячменных и две рыбки; но что это для такого множества?	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48bce7abf67795a5454	15c9ae69-ad23-46b9-8333-613e1305e7fb	00019a3cbe--6117e48bce7abf67795a5454	aca49abf350edea8631a456adc897270	APPROVED	+	
											
Итак бодрствуйте, потому что не знаете, в который <mark>час</mark> Господь ваш приидет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	a9b26a12-6fc8-423e-8abc-816dcb0fc074	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
Придя в дом свой, взял нож и, взяв наложницу свою, разрезал ее по членам ее на двенадцать <mark>частей</mark> и послал во все пределы Израилевы.	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	3d94c29a-73b6-4305-a729-0e21529b6938	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
Недостоин я всех милостей и всех благодеяний, которые Ты сотворил рабу Твоему, ибо я с <mark>посохом</mark> моим перешел этот Иордан, а теперь у меня два стана.	5				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	6e1a1767-bdb3-4c5e-85ad-1e2c64266353	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
жизнь и милость даровал мне, и <mark>попечение</mark> Твое хранило дух мой?	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	c32fb93b-41ec-4b7f-9f07-e7129d89432d	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
Чрез рабов твоих ты порицал Господа и сказал: „со множеством колесниц моих я взошел на высоту гор, на ребра Ливана, и срубил рослые кедры его, отличные кипарисы его, и пришел на самую вершину его, в <mark>рощу</mark> сада его;	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	4caddd30-c7e7-4500-80f3-2b64b00bb67c	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
И на всех стенах храма кругом сделал резные изображения херувимов и пальмовых дерев и распускающихся <mark>цветов</mark>, внутри и вне.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	33d233ba-f4f7-4b3e-814e-4acadbb893c8	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
И остаток дерев леса его так будет малочислен, что дитя в <mark>состоянии</mark> будет сделать опись.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	7b532ec0-eb90-4120-863a-e5295a673fb3	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
Когда дерутся между собою мужчины, и жена одного подойдет, чтобы отнять мужа своего из <mark>рук</mark> бьющего его, и протянув руку свою, схватит его за срамный уд,	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	e5c2acaf-bf45-486f-a388-21684e11f9dc	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
Старые ворота чинили Иоиада, сын Пасеаха, и Мешуллам, сын Бесодии: они покрыли их и вставили двери их, и замки их и <mark>засовы</mark> их.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	0586f54f-5404-47c7-9866-be300cbdac6d	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
И <mark>крюки</mark> в одну ладонь приделаны были к стенам здания кругом, а на столах клали жертвенное мясо.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d3d552d24df94153e	b3a55fba-8564-4147-ae85-e31a38fd6780	00019a3cbe--6117e48d3d552d24df94153e	eeba8a53010f0f4caca591cf01e7c886	APPROVED	+	
											
Сделай к нему <mark>горшки</mark> для высыпания в них пепла, и лопатки, и чаши, и вилки, и угольницы; все принадлежности сделай из меди.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	dcedd4fc-478f-4c95-ada2-b8ebfa028a1b	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
если же хозяин его был при нем, то не должен платить; если он взят был в наймы за деньги,то пусть и пойдет за ту <mark>цену</mark>.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	ebeda81e-8c8c-45a4-8de0-614360ad4f7c	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
итак пусть господин мой, царь, не тревожится <mark>мыслью</mark> о том, будто умерли все царские сыновья: умер один только Амнон.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	c4a0388b-b5e5-4100-bb34-08a1bdf77408	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
И многие из спящих в прахе земли пробудятся, одни для <mark>жизни</mark> вечной, другие на вечное поругание и посрамление.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	ba1fb9a7-0103-4801-8a2f-83d248d5b939	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
у всех же сынов Израилевых ни на <mark>человека</mark>, ни на скот не пошевелит пес языком своим, дабы вы знали, какое различие делает Господь между Египтянами и между Израильтянами.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	ceb93362-87ec-4931-8457-a7be823940a7	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
В тридцать первый год Асы, царя Иудейского, воцарился Амврий над Израилем и царствовал двенадцать <mark>лет</mark>. В Фирце он царствовал шесть лет.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	9cc2566f-6a2e-4e90-b573-40679a90ec37	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
то возьми <mark>шило</mark> и проколи ухо его к двери; и будет он рабом твоим на век. Так поступай и с рабою твоею.	2				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	1c0ec8c5-a915-4ce2-a093-2b5b625ed1a9	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
итак, если вы будете слушаться гласа Моего и соблюдать завет Мой,то будете Моим <mark>уделом</mark> из всех народов, ибо Моя вся земля,	3				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	0b369ce0-f3da-4ea6-b27f-19c9de8a6b8b	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
и пусть съедят Аарон и сыны его мясо овна сего из <mark>корзины</mark>, у дверей скинии собрания,	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	70a3443a-bbaa-4d95-9977-f1d3e007da1f	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
Я услышал, и вострепетала внутренность моя; при вести о сем задрожали <mark>губы</mark> мои, боль проникла в кости мои, и колеблется место подо мною; а я должен быть спокоен в день бедствия, когда придет на народ мой грабитель его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48d674c2427717f5603	b6cab40a-e135-4147-a6c3-0d4136b02ec9	00019a3cbe--6117e48d674c2427717f5603	f06572758d7c24e8893ad43e0eab9933	APPROVED	+	
											
Иисус спросил его: как тебе имя? Он сказал: <mark>легион</mark>, – потому что много бесов вошло в него.	4				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48e0c94dd03dc22b911	a9ca6fb3-eca1-4ee8-a3d1-ff0840d17100	00019a3cbe--6117e48e0c94dd03dc22b911	c3fbd9980134458d5eaa5f7a61185b1b	APPROVED	+	
я томился днем от <mark>жара</mark>, а ночью от стужи, и сон мой убегал от глаз моих.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48e0c94dd03dc22b911	59017045-6915-4c51-a6a2-a2321634274a	00019a3cbe--6117e48e0c94dd03dc22b911	c3fbd9980134458d5eaa5f7a61185b1b	APPROVED	+	
И содержание его, <mark>содержание</mark> постоянное, выдаваемо было ему от царя изо дня в день до дня смерти его, во все дни жизни его.	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48e0c94dd03dc22b911	4aad9ab8-18a6-46e6-a2f1-84764ea8dc94	00019a3cbe--6117e48e0c94dd03dc22b911	c3fbd9980134458d5eaa5f7a61185b1b	APPROVED	+	
И сказал Господь Моисею: собери Мне семьдесят <mark>мужей</mark> из старейшин Израилевых, которых ты знаешь, что они старейшины и надзиратели его, и возьми их к скинии собрания, чтобы они стали там с тобою;	1				https://toloka.yandex.ru/task/26885310/00019a3cbe--6117e48e0c94dd03dc22b911	4ddcbf2f-47f0-4571-ae74-c2a01bf68074	00019a3cbe--6117e48e0c94dd03dc22b911	c3fbd9980134458d5eaa5f7a61185b1b	APPROVED	+	
