INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ACCEPT:verdict	ACCEPT:comment
а от дерева познания <mark>добра</mark> и зла не ешь от него, ибо в день, в который ты вкусишь от него, смертью умрешь.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b4caf3063a2e25e7b9	50f51c62-0ec0-4316-9566-4d5c5f7311c4	0001a04fc4--6127f6b4caf3063a2e25e7b9	a68fdd7c7469a9c11ef3d0c1b1632fae	APPROVED	+	
											
И сказал ему Господь: за то всякому, кто убьет Каина, отмстится всемеро. И сделал Господь <mark>Каину</mark> знамение, чтобы никто, встретившись с ним, не убил его.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	53c018b6-f6bc-42d5-a3d8-6a1ddd407b39	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
Как обобрано все у Исава и обысканы <mark>тайники</mark> его!	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	8c5b07ef-18de-4cad-971e-8f9f42a4986b	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
И взял Ахаз серебро и золото, какое нашлось в доме Господнем и в сокровищницах дома царского, и послал царю Ассирийскому в <mark>дар</mark>.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	a22d4f0e-36da-4fcc-8db3-d7ad8151dbf1	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
а найдя, созовет <mark>подруг</mark> и соседок и скажет: порадуйтесь со мною: я нашла потерянную драхму.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	f4660c12-9edb-4cb1-ab15-b7e65634534a	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
Никто да не пренебрегает юностью твоею; но будь образцом для верных в слове, в житии, в <mark>любви</mark>, в духе, в вере, в чистоте.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	b9fda5d2-a2cb-4675-b981-6c075441368b	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
и предлагал Ему многие <mark>вопросы</mark>, но Он ничего не отвечал ему.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	7edf20ac-7af7-49e2-a7b2-9efc35c8a82d	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
и не с кровью козлов и тельцов, но со Своею Кровию, однажды вошел во святилище и приобрел вечное <mark>искупление</mark>.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	7672c160-8433-446d-a9ad-77b6c6f09b59	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
Тогда Аггей, <mark>вестник</mark> Господень, посланный от Господа, сказал к народу: Я с вами! говорит Господь.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	16da9ca5-e80b-4cc6-83fd-4a74cf2411f2	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
И все князья в областях и сатрапы, и областеначальники, и <mark>исполнители</mark> дел царских поддерживали Иудеев, потому что напал на них страх пред Мардохеем.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	8760c5a7-9140-48ae-b791-8a0e34b810dd	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
(118:142) Правда Твоя – правда вечная, и закон Твой – <mark>истина</mark>.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b55fa1215f5d2f089e	caa569b5-8825-4402-b636-6e3cd903eb5c	0001a04fc4--6127f6b55fa1215f5d2f089e	09498f85d47bf5e827fa7a7366667407	APPROVED	+	
											
из колена Неффалимова тысяча вождей и с ними тридцать семь <mark>тысяч</mark> с щитами и копьями;	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	a2039aaf-d001-4c0a-8c9b-31070d793c3a	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
И сказал он Гиезию: опояшь чресла твои и возьми жезл мой в руку твою, и пойди; если встретишь кого, не приветствуй его, и если кто будет тебя приветствовать, не отвечай ему; и положи посох мой на <mark>лице</mark> ребенка.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	4780030e-27e7-4f33-bdd3-41fd29a3d1d9	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
А взявшие Иисуса отвели Его к Каиафе <mark>первосвященнику</mark>, куда собрались книжники и старейшины.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	09f2214f-e14d-4841-813c-aa9767b00671	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
так говорит Господь: стань на дворе дома Господня и скажи ко всем городам Иудеи, приходящим на <mark>поклонение</mark> в дом Господень, все те слова, какие повелю тебе сказать им; не убавь ни слова.	4				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	6bd6745e-0c57-4aaa-b77c-3f65cb89d383	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
Господь сотрет препирающихся с Ним; с небес возгремит на них. Господь будет судить концы земли, и даст <mark>крепость</mark> царю Своему и вознесет рог помазанника Своего.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	e8cf8d53-43dc-48ea-845a-1c6f2647f103	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
Он сказал: пойди. И отпустил ее на два месяца. Она пошла с <mark>подругами</mark> своими и оплакивала девство свое в горах.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	c3006124-45b0-485e-83e7-4ff35f0c1062	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
Когда Давид окончил всесожжения и приношение мирных жертв, то благословил <mark>народ</mark> именем Господа	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	1ac07788-74b1-43a5-9e75-896e65e9e396	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
Носите бремена <mark>друг</mark> друга, и таким образом исполните закон Христов.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	a197821a-bf34-4803-a8bf-d727e80514c1	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
И ты, сын человеческий, изреки пророчество и скажи: так говорит Господь Бог о сынах Аммона и о поношении их; и скажи: меч, меч обнажен для заклания, вычищен для <mark>истребления</mark>,чтобы сверкал, как молния,	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	2495b850-1aec-4919-89eb-0e4a8cfb46db	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
Она – <mark>древо</mark> жизни для тех, которые приобретают ее, – и блаженны, которые сохраняют ее!	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b64fb5cd5910b74bad	36791a9e-28e2-48ab-beab-533e6fc4ddb0	0001a04fc4--6127f6b64fb5cd5910b74bad	1516b5c5b7889ab9e58dde95fbc2494e	APPROVED	+	
											
Горе тому, кто препирается с Создателем своим, черепок из <mark>черепков</mark> земных! Скажет ли глина горшечнику: „что ты делаешь?' и твое дело скажет ли отебе : „у него нет рук?'	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	7d5fb2e5-612f-46f7-ae9d-db84eeb0521c	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
И сказал мне Господь: сын человеческий! хочешь ли судить Оголу и Оголиву? выскажи им <mark>мерзости</mark> их;	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	91e61c7c-7168-49ca-930b-028c9cfd3388	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
И будет в тот день: горы будут капать вином и холмы потекут молоком, и все <mark>русла</mark> Иудейские наполнятся водою, а из дома Господня выйдет источник, и будет напоять долину Ситтим.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	6cb0caad-1fa1-4787-848a-4be78102d174	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
Ибо всякий огнем осолится, и всякая <mark>жертва</mark> солью осолится.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	165980ae-2340-46b2-ad0b-f0e84e7288a4	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
И вышел народ, и разграбил стан Сирийский, и была мера муки лучшей по сиклю, и две <mark>меры</mark> ячменя по сиклю, по слову Господню.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	3c8b0813-f6ce-4a85-860e-91295ecaf90e	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
Говорит ему в третий <mark>раз</mark>: Симон Ионин! любишь ли ты Меня? Петр опечалился, что в третий раз спросил его: любишь ли Меня? и сказал Ему: Господи! Ты все знаешь; Ты знаешь, что я люблю Тебя. Иисус говорит ему: паси овец Моих.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	d3582eea-2f3f-4a73-9e22-7413c40cc595	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
Гонец бежит навстречу <mark>гонцу</mark>, и вестник навстречу вестнику, чтобы возвестить царю Вавилонскому, что город его взят со всех концов,	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	510a0749-b341-4f02-bc97-f95b2558bbee	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
И не могли волхвы устоять пред Моисеем по причине воспаления,потому что <mark>воспаление</mark> было на волхвах и на всех Египтянах.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	1ab883dc-e360-4ea4-980c-fe8152b00117	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
Ибо Я Господь, Бог твой, Святый Израилев, Спаситель твой; в выкуп за тебя отдал <mark>Египет</mark>, Ефиопию и Савею за тебя.	1				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	bf5c0178-5bc5-464d-8cf7-93d5bfa91abf	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
и Иоким, и жители Хозевы, и Иоаш и Сараф, которые имели владение в Моаве, и Иашувилехем; но это <mark>события</mark> древние.	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b66814bf7be0c78562	ef2f9aa1-4a02-4683-9ce5-394ea67d3782	0001a04fc4--6127f6b66814bf7be0c78562	9289ef82b7b1cba6a763a4552b4fc4eb	APPROVED	+	
											
А Я сказал: напрасно Я трудился, ни на что и вотще истощал силу Свою. Но Мое <mark>право</mark> у Господа, и награда Моя у Бога Моего.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b76abb9b40f7d33270	fa174d7d-1e29-4810-83b7-41f4bc8d33f6	0001a04fc4--6127f6b76abb9b40f7d33270	82b93439af55f89268efdf27b10a6825	APPROVED	+	
так говорит Господь: не ходите и не начинайте войны с братьями вашими; возвратитесь каждый в дом свой, ибо Мною сделано это. Они послушались <mark>слов</mark> Господних и возвратились из похода против Иеровоама.	2				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b76abb9b40f7d33270	2eff566a-61ac-4247-9b29-b317a36ed21a	0001a04fc4--6127f6b76abb9b40f7d33270	82b93439af55f89268efdf27b10a6825	APPROVED	+	
Лучше видеть глазами, нежели бродить душею. И это – также суета и <mark>томление</mark> духа!	3				https://toloka.yandex.ru/task/27283396/0001a04fc4--6127f6b76abb9b40f7d33270	2d3c5712-ba6a-4398-bf5c-89e0d4187bc9	0001a04fc4--6127f6b76abb9b40f7d33270	82b93439af55f89268efdf27b10a6825	APPROVED	+	
