INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
В ходе допроса сотрудник полиции подвергал <mark>брата</mark> автора различным видам жестокого обращения (наносил пощечины, бил прикладом).	1				efa9003a-a1bf-463a-b5bb-4ba37b465055	00024bafed--642fdcefdc4be92e38c396e9	2954518e5a59c1a05124ea928dd47a22	2023-04-07T09:05:51.357	2023-04-07T09:09:03.322
Финансирование, выделяемое группам, занимающимся местными <mark>водоразделами</mark>, было увеличено почти в четыре раза: со 120 000 долл. в 2006 году до 750 000 долл. в 2010 году.	2				1446bbf5-25fb-4c3f-aad8-12c22ae69555	00024bafed--642fdcefdc4be92e38c396e9	2954518e5a59c1a05124ea928dd47a22	2023-04-07T09:05:51.357	2023-04-07T09:09:03.322
Не подлежит сомнению, что заявитель на момент нанесения ему телесных <mark>повреждений</mark> находился под следствием в помещениях Министерства внутренних дел в Астане.	1				c8e9de9d-a171-427f-a9bd-140270501725	00024bafed--642fdcefdc4be92e38c396e9	2954518e5a59c1a05124ea928dd47a22	2023-04-07T09:05:51.357	2023-04-07T09:09:03.322
В связи с различными вопросами поднималась тема обеспечения равенства между <mark>мужчинами</mark> и женщинами, в том числе в связи с числом мужчин и женщин в Канцелярии Председателя Генеральной Ассамблеи.	1				81ea741a-4042-4dde-abfa-4d2a83b073c6	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
a) ознакомления региональных и местных субъектов и их социальных партнеров с соответствующим законодательством и его <mark>популяризации</mark> в их среде;	5				5594698f-4976-4292-a884-424a9b7ed8c3	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
5) <mark>Коды</mark> типов транспортных средств в рамках внутреннего судоходства указаны в рекомендации № 28 ЕЭК ООН (приложение 4.1).	3				bf98a99b-789c-4451-9d20-0a30fe132ab4	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
Основная ответственность семей заключается в обеспечении детям ухода и защиты в атмосфере счастья, <mark>любви</mark> и взаимопонимания, и потому любые инициативы по защите детей должны быть ориентированы на интересы семьи.	1				5668d13d-7b15-4026-938f-714d09848ef4	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
6. Молодая женщина теряет контроль над своим транспортным средством после обгона другого автомобиля на скоростном <mark>шоссе</mark>, в результате чего автомобиль заносит и он ударяется об ограждение на разделительной полосе.	2				9bbc4abf-981c-46ad-b792-ed3794987d63	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
3.4.5.7.3 В системах UFM без теплообменника для повышения температуры калибровочного <mark>воздуха</mark> должен использоваться нагреватель; затем система стабилизируется, и со всех приборов снимают показания.	1				606a1eff-4a14-4003-a770-b172bf9b12a0	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
На <mark>слайде</mark> вы хорошо видите, что 15 июля работало 7 станций, 16 июля - 8, а 17 июля их было уже 9.	3				23faee0f-ceff-4e09-b39e-bac24abd8804	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
Уголовная ответственность в отношении юридических лиц не применяется, что не наносит ущерба индивидуальной уголовной ответственности тех представителей, которые совершают свои действия через посредство юридического <mark>лица</mark>.	1				362cff88-ae93-47bc-a899-1a24df5bce6f	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
8.4.7.2 разгибают левую ногу без перемещения бедра по подушке сиденья и <mark>подошву</mark> ступни устанавливают на опоре для ног.	1				60a6dd1d-5633-4fc3-821f-055bb12e841b	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
В разных контекстах и сотрудники консульских учреждений, и государственные <mark>нотариусы</mark>, и председатели судов, и национальные суды считались органами, которые обладают компетенцией для удостоверения подлинности.	4				a86122f2-60a2-474d-afbf-170fc994068f	00024bafed--642fdcf42d027f1176f9a56b	7237e8fe879258fc883640fe7a11f903	2023-04-07T09:05:56.839	2023-04-07T09:06:50.711
